comment,label
@jagarlaraja @anji_siddharth @niyaz8464 @fazaqq @veerutherocker @srikaran1 @psairamvja9 @a_glasgow_smile @sreekanthvenkyy @yshaiks @chandupolamara1 @yakubvictory @daggubatitrends @daggubati_fan ademaina 🍆 gadu anukunava industry lo vadi lanti cheap bratuku yepudu radu 😂 ,NEG
pm babai manchdu rate seat ayina gelavali anapudu ma funds kuda de anaru .. same to same .. ,POS
ana why a not you make mind bending twist movies hollywood ,NTL
@itsmepree_59 nv enduku nachav andarki istam ye ga nuvu 😊 🤗 ,POS
lo `` frequency `` movie laga . radio antena ni aurora gorillas avadam to cross time connection jarugutundi ,NTL
color photo movie is better then this movie ,NEG
anta em ledu bro movie average ga vundi starting 5 min interval mundu 10 min climax ante movie migita anta routine story ,NEG
@gopi_veta2 em matladutunv ra asalu pichoda mass fights dialogues lekavapovadam entra gadida tala toka lekunda matladutunav ,NEG
cinema peru vinatame first tom ,NTL
task chetaga una .. everyone played well .. no worst performers #biggbosstelugu4 ,NEG
@psycho_satish @alwaysramcharan inka occasions a unai aniya .. may lo poster vachudi june july lo occasions a lev aug 15th teaser plan cheskuntaremo .. movie sankranti ke almost ika vela strategy chala cheta ga undi ,NEG
@rollrida @bunny_nithin_ @alluprashanth9 kontamandi co fans edo anaru ani agipoyav enti ana nuv a cheta tweet veyinchaka at east inst gram lo link aina share cheyinchalsindi ga baga reach ayedi ,NEG
@vjvick4 @anushavundaval3 mona donga votes to gelicharu ga audio tapes bayatiki vachay . sigulekunda inka matladutunaru . evala mana state paristitibenti ? manaku apu kuda putatledu od vachesham ,NEG
@arjunsatishh7 super ra chala bagundi mava 🔥 🔥 ,POS
talapu nevai tarali rava hayiga pedavi meda chini navai undi pova toduga ,POS
"@mekamaal @pawankalyan inta kada bro , musali vadu avutuna inka pilalu enduku kanadu , mega family paruvu poda bro , ituvanti galez panulu vala . manam modu pelilu ante opika patamu , mugu pilalu unaru , dabulu levanadu ayo papam anukunam , e pichodu @pawankalyan ",POS
@tarakuday99 e function lo cbn gadu chiru ni kaka patadu .. apudu bala expressions chudali .. very cheap cbn ,NEG
ipudu pila batchalu .. twitter lo act vundi kada ani ishtam vachinatu vagutunaru kani .. chiru range ento andarki telusu .. kota garu chepina e china vishayam .. chalu ayana stayi enti anedi .. inka pakakeli adukodi .. 💦 💦 #megastarchiranjeevi 💪 😎 #chiruemporeroftfi ,POS
"manushuluga ma abiprayalu veru kavochu .. natulaki matram kulam , matam ane bedalu antagatatam sarikadu .. dadini kandistuna ",NEG
all 3 telugu releases jatiratnalu gali and a kanada movie robert ani positive talk and good response chala year taruvata inta peda clash and ani movies good ga undi ,POS
@besrisri @muni_janasena @thedeverakonda vedu peda err konda gadu cheap atitude to attention kosam peda reformer laga ati degutunadu .. ,NEG
thyview review . routine and boring with some emotional moments ,NEG
@eshwardhfm chala manchodu 😭 💔 naku ah oka mag aroju nduku chesdo kuda telidu 😭 ,POS
@thyview ❤ ️ ❤ ️ ❤ ️ ❤ ️ ❤ ️anna niku okati telusa . ma funds lo prati me status lu pedataru everyday ,NTL
bro movie chala worst ga vundi ni review chusi jatiratnalu movie tickets doraka srikaram veli kuda diniki velanu taruvata nenu movie director kana nene yekuva titukonanu ,NEG
@movielover707 @safariarun4 ala ani midle class janalu @narendramodi edi kosam kadupu kalchukovala ? epudaina kadupu mida deba palatine telsustundi janalaki .. bjp midle class kadupu ni kotindi inka sigu leknda religion ni adam petukoni enalu undagalaru ,NEG
"@enrique_vij @prakash1148 👇 elevations tapa prajalaki panikoche prabutwam kadu ani direct ga chepava . check te elevations in this thread . respond avatam enduku silent ga undatam enduku , govt ma vala kadu ani tweet chepinchu tarwata enti anedi memu chupistam ",NEG
papa chala bagndi 💕 🥰 someone suggest me best movies of @suzy #ramcharan #baesuzy ,POS
disco movie antony movie meda better ,NTL
me video bpm baledu try some other particularly this video only ,NEG
@hanok prince of bro adi tanaki fame techindi kani chala mandi tana migilina movies chudatledu twilight taruvata tana career best performances estunadu kada that 's what i 'm saying of watch tenet do not miss ,POS
@pratima but not everyone are feeling ,NTL
nuv a moskoni untey ma a valu kadu 😎 day tarvata sigu lekunda ila post lu esi ma a ignore neg anta a ga @ntrfantrends 💦 show your love on your hero instead of barking on others ! lk 👍 ,NEG
@urstrulyshiva09 sigu leknda vary valani antav enti ra begarta 💦 okasari mae vadi batuku chuskondra evadi hit istay vadi mida rendu sari paka patadu real star dom anta na lowdalo dom ,NEG
@smkand25 @starmaa em cheta logic of .. bong lo kosam cheste gopa .. e chala worst ga vundi ,NEG
#janasena ni sarvanasanamu chesindi me sanitize me ishtam vachinatlu andari hero fans godavalu nd entasepu 2014 lo pm vala odipoyaru and antone unaru ground level lo chuste zero nenu acts me pages lo enosarlu chepina nanu titevalu but ipudu chudandi situation ,POS
no spoilers ani chepi starting e content chepesav ,NTL
your review was wrong bro this time ,POS
ga cheyinchindi dani credit ye mana @urstrulymahesh mabu gadu mingutunadu cinema promotions kosam vadukuntunadu ,NEG
chepevadiki vinevadu ante lokuva . ala untadi mi review . a cant you write a better story above all these reviews . mi judgment mundu rajamouli also thanks by . . ,NTL
hayiga modu twetlu aru rtlu cheskuntu pote hayiga record ayna vastadira veyandi #sarkaruvaaripaata ,POS
"@nazir28 @srinivas198931 @akhilamanu @vaasu_ysr @kovaisarala123 @drpradeepchinta @rowdyrascal54 @naren970 @naaism @meesaalanaidu @kdp789 @drsuryaj a good one , hayiga ratri pota vigrahalu pagalagotukuntu undochu , poduna leste ani to mic lu ne dagger ne .. ",POS
ana acting super and heroine aprana balamurali super ,POS
why ? ? ? 🙄 🙄 🙄 na lanti manchodu ne kuda block chestara 🤷‍♂️ 🤷‍♂️ ,POS
inka sigu lekunda twitter lo ela tirugutunara aslau meru nota kante takuva votes vastynai tirupati by poles lo thu me batuku ,NEG
@bachelor_zz anta led sar sigulekunda ochesta ,NEG
the way he carried emotional scenes are purely irreplaceable . massive respect sir 🤘🏻 ,POS
sahel hope you deserve best in everything #hbdsyedsohelryan #sohel #soheyana ,POS
block buster ravi ana ,POS
sorry to say kani max video motam english lo na undi ,NEG
motam thy view videos anitiki ne voice a kavali ❤ 💯 ,NTL
arey howley story motam cheptunav kada ra mali non spoiler ani oka tag tu ,NEG
na lowdaga . telugu channel or what ? enta pay chesaru niki ,NEG
vino the is fast better than commercial moore at lee ,NTL
. the margin girl movie review chayandi . . ,NTL
"happy sankranti enti baya . nuvu inka master , red review 's cheyali bro . mass is back ",NTL
we want ana voice review 😩 😩 ,POS
@pokiri_tweetz last inka disappointment a untadi ani match avaka munde padukuna aroju .. manchi pani chesa 💆‍♂️ ,POS
odipoyina kuda .. me game chala bagundedi ipudu chala chetaga adutunaru @rcbtweets @imvkohli #dcvsrcb #playbold ,NEG
@theblehwoman so soothing ! bookmark cheskuna apudu .. epudu chusina hayiga untadi . 😊 ,POS
"emi chesina eydustu tapu ptatamega chambapani ( danikitodu sigulekunda bjp , cpi , jansena , velukuda sidamavutaru velaki prajalameda , kaksha pm chestara prajalu ani prajalni karla to bayapeti kakavikalam cheat are vela kutra ( chandra babushka am to ) ",NEG
asala me review vinadam kosam seasons 1 and 2 chusi ocha ,NTL
@vdkfan6 @srinuj14952407 @swapnacinema @flyhighcinemas @naveenpolishety @fariaabdullah2 @priyadarshi_i @eyrahul @anudeepfilm @vennelakishore @actorbrahmaji @itsactornaresh @murlisharma72 @radhanmusic @nagashwin7 @laharimusic mi ama puku lo honey 🍯 vesi nakutuna .. aiyina puku favour chala bagundi .. yummy yummy .. 🤤 🤤 🤤 💦 💦 💦 ,POS
i do not know telugu but still like your videos ,POS
67 or to playing .. veli sanka oak and inka ,NEG
@kumarsayzz sare mem bb2 vachi 4 years aindi ga em ra mari kotakunda at east telugu states lo non -bb taglu veskunar sigu leknda . 🤣 🤣 🤣 ,NEG
review chaputunavu kada ekada adi bagaladu akada adi bagaladu anta untay nuvu ne team of perfect movie teyandi of movie teyali anta kastam o telusutundi of ,NEG
rey lucha @ntraatma em lavada bratuku ra nedi umestuna sigu leknda ela bratukutunav ra lucha nayala ,NEG
nandi movie trailer meda one video bro ,NTL
@nani__44 first time positive ga reply ichav ,POS
nenu kuda nina oka stuff handle evado handle la maripodam chusa e idea chala bagundi ,POS
@srkaashyap a ante ne brook ,POS
@prof . it movie lo storyni kani plot ni kani chepadam brush ,NTL
`` any college + & school students here `` 💖 ❤ ️ 👍🏼 ,NTL
@thalaiva8525 @hemantgarapati @swagkhiladi @ramkonidela29 @surrealzak oreyi lafot koja oka ama ni titav neku ama undi ga cha ye chiller labour galu nenu ekada chudala .. inta valid fans 😂 😂 😂 . vala mother ni titav chudu me ama ninu ela penchindo ardam ayindi . fans anta meru dengey koja ,NEG
@_rajedits rai louda ga deverakonda anta naki istam me vala tanaku hater pergutaru tu yami chiller galu ra meru ,NEG
ipatnundi nen ne can gurinchi review cheptada . of na e mata nek ela mandutado . pakodi content gurinchi nuv matladna alaney untadi ,NEG
evad ra #master movie baledu anadu 🤧 chala bagundi .. naku nachindi ! thu .. mimalni namukoni chudam manesa .. 🤧 🙏 ,POS
ana meek same waiting . nenu movie inka velakunda me video kosame chostuna . thank a so much 😍 😍 ,POS
bro power play review chepara ,NTL
aba ram thy view review . . ,POS
kavuldari remake but do not watch review watch mvi it 's lent ,POS
aina ilanti panikimalina stories ilane avtay ,NEG
waiting for your video bro 😘 ,POS
@rcrules adi with vas the mass lavda simplicity bochu antaru ga miru idi publicity laga unda ? trending lo chudu petrol hikes tag undi ardam chesko enduku cycle mida vachadu ani ,NEG
overseas telugu audience taste and style of watching movies is different from local telugu audience . ! nenu evarni takuva cheyatla alagani evarni pogadatledu . naku anipinchina fact cheptuna . balaya compared to cities and multiplexes . rural areas and a a centres gati following and fan base undi . adi manaku social media lo anta kanapadu . ground level money baga kanapadutundi . ! ,POS
excellent movie in recent times ,POS
@thyview bro now what will happen to up coming avengers movies ,NTL
@dileep ugina spoiler enduku bro delete cheseyandi comment please ,NTL
"@kalyankonidela_ @rusthumhere upena chala bagndi , enka twitter long chesaru , but very good movie ",POS
nevu chepindji nijamey bro . asli yala tesaru e movie ni neynu aitai anushka aduku opukundi e role ra ani feel ayanu . asalu madavan role aitai mri waste total movie 's is _ e movie naku aitai disappointed mari meku chusi chepani ,NEG
ipude movie chostuna . ana mass scene vachindi . jai ✊ ✊ ,POS
bro please do sushi review bro pls . ,NTL
"@thyview . bro , you have not reviewed narinja mitai yet ! 😭 one of the nice anthology love story . will be waiting ! ",POS
sakaga cheptale e movie gurinchi ,NEG
bro pogaru movie review chapu bro ,NTL
last xxx ani vachindi 🤔 🤔 ,NTL
"@surya67961017 @sidduss @pawankalyan @forjanata @urs_ramesh_urs @shruti_kalyan @ramakrishnapee4 @renusayz @mentesowjanya @teampolsena @sardaaranwar @jspsatishkumar ground lo correct ga untey ilanti badalu undav sir , ala cheyal antey dabulu demand cheykunda , stayi chudakunda kulam chudakunda vadu manchodu any valani contestants ga nilabedtey they will make change for sure ",POS
name bro movie band e jafa gadiki nachakunte andariki nachada ,NEG
"@asubhasri @jaitdp ilanti alochanale ni divide chesedi . anta experience em cheyadaniki .. andarini kalupuku povadanika , ,leka na istam ani monarch laga unte ela ",POS
pogaru movie review cheyandi bro . ,NTL
ekuva ichina of anukovachu . cherry ekuva ichav ante chiru son ga cherry ni support chestunav ani clear ga telusuntundi . ,POS
@tarak_holic a pics lo chala band kada 😂 vadu pogudtunada troll chestunada 🤣 🤦‍♂️ ,POS
"do video on big stars in hollywood -- re , , a , piranhas , pm , give me a heart or reply 🙏 i did not get from thy view pls 🙏 🙏 ",NTL
@urstrulychandh elehe . srh support ichav ga . get lost ,POS
ana disappointed second half dull ga vundi ana ,NTL
true dedication by thy view team ,POS
@lohithasurya143 @alluarjundhf3 of ra nuvu vd fan ga reply ichav kada nenu kuda nani fan ga counter esa a ni enduk lagav ra mari labour na kodaka ,POS
really it 's good movie for village people be like ,POS
this is my first comment in your channel ,NTL
vismai foods mere kada sir ,NTL
mali edo oka manchi pani chesi untaru ❤ ️ ❤ ️ #loveyoudarling ❤ ️ #prabhas ❤ ️ ,POS
"thyview . first things first na experience chepalantey i kinda liked it bane anipinchindi me . aitey mari epudana chudochu 😜 . small request ana , meru ala first lo ne chepeyekandi , evaru video chudaru inka 🤭 🤗 ",POS
@krishnasagar789 @neekenduku99 @hari_giduthuri @geetha_happy @subramani456 @maneesh2323 ne ama kutalo gadida moda pedte arustundi 😂 😂 entra na lanjikiputina lanjakodaka 😂 😂 ,NEG
sarkaru vari pata 2022 lo one year wait cheyali ,NTL
@neenu siddhartha 1 week back a chusa ,NTL
ante bro andari mentality ade such a fabulous movie bro i loved it the second best movie in 2020 after alvpl ,POS
entaki movie ala vundo chepaledu ,NTL
@sandeepmbcult_ @gamblervista @cultfanikkada @pandugadicult__ kada mabu gadu flop movies same year lo release aina vatito compare cheyandi apudu chudam ,NEG
"@banaidu1234 is simple ga chepali ante harika points meda matladtadi sahel same ariyana to matladinat logic leknda cheta vagtadu , last lo edo oka emotional dialogue kuda vestadu , inka audi rte meh boob ni kuda use cheskuntadu 😂 ",NEG
"@anvesh_anny @teju_kalyan @pawankalyan tamudu idi right kadu , we all love too janata garage benefit show chusi chala bagundi ani andarky chepa ila urine every time hatred correct kadu .. vakeelsaab movie 5am show chusanu bagndi movie , nuv kuda chudu bro hope a love it all the best for #rr ",POS
bro fcuk movie review chepandi bro ,NEG
amazing movie . miss you sushant ,POS
"the great , angel tiger ",NTL
@aprayojakatwam a said some good points .. abayilaki speaker access ivakunda manchi pani chesaru host .. teapot he mans planning space lo mans planning ni directga chusevalam 😛 ,POS
"really a villain in this movie ? same content to na chinapudu manmada movie vachindi , danilo hero kada ilanti character ",NEG
ana gatam movie review please ,NTL
@kcrunofficial @ktrtrs .. 2 .. jai .. jai .. ktr jai kavitaakka jai .. dayana jai .. .. party vote hyderabad . lo hayiga .. ga bratakali cinder citizens tharp to . a . a . brahman 9676981040 ,POS
jaragaboye adbutale kadu jarigipoyina adbutalu kuda tesi success ayadu mana ana 📽 ️ 📽 ️ the best come back for suriya ana 🎉 esari dialogues emi lev subscribe chest he a will definitely get the best reviews and suggestions cheyakapote me 😎 😎 ,POS
"`` na oke ọmịiko nike kraft na-eduga a ' a always nike ability new , nike mere na be a nike kraft time obi go , a ga - ama nke ọma na mbilite n'ọnwụ ga - need nihu . '' ( mama teresa ) ",NEG
